comparison,record_id,status,left_name,left_length,right_name,right_length,sequences_match,note
john_vs_opengenome,JBBPTL010000460.1:0-12602,only_in_john,john,12602,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000461.1:0-12590,shared_id_matching_sequence,john,12590,opengenome,12590,True,
john_vs_opengenome,JBBPTL010000462.1:0-12587,only_in_john,john,12587,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000463.1:0-12579,only_in_john,john,12579,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000464.1:0-12572,only_in_john,john,12572,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000465.1:0-12570,only_in_john,john,12570,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000466.1:0-12564,shared_id_matching_sequence,john,12564,opengenome,12564,True,
john_vs_opengenome,JBBPTL010000467.1:0-12556,shared_id_matching_sequence,john,12556,opengenome,12556,True,
john_vs_opengenome,JBBPTL010000468.1:0-12537,shared_id_matching_sequence,john,12537,opengenome,12537,True,
john_vs_opengenome,JBBPTL010000469.1:0-12536,only_in_john,john,12536,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000470.1:0-12527,shared_id_matching_sequence,john,12527,opengenome,12527,True,
john_vs_opengenome,JBBPTL010000471.1:0-12523,only_in_john,john,12523,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000472.1:0-12493,shared_id_matching_sequence,john,12493,opengenome,12493,True,
john_vs_opengenome,JBBPTL010000473.1:0-12465,only_in_john,john,12465,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000474.1:0-12445,shared_id_matching_sequence,john,12445,opengenome,12445,True,
john_vs_opengenome,JBBPTL010000475.1:0-12434,only_in_john,john,12434,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000476.1:0-12417,only_in_john,john,12417,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000477.1:0-12408,shared_id_matching_sequence,john,12408,opengenome,12408,True,
john_vs_opengenome,JBBPTL010000478.1:0-12404,only_in_john,john,12404,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000479.1:0-12403,shared_id_matching_sequence,john,12403,opengenome,12403,True,
john_vs_opengenome,JBBPTL010000480.1:0-12387,shared_id_matching_sequence,john,12387,opengenome,12387,True,
john_vs_opengenome,JBBPTL010000481.1:0-12364,only_in_john,john,12364,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000482.1:0-12360,shared_id_matching_sequence,john,12360,opengenome,12360,True,
john_vs_opengenome,JBBPTL010000483.1:0-12347,shared_id_matching_sequence,john,12347,opengenome,12347,True,
john_vs_opengenome,JBBPTL010000484.1:0-12333,shared_id_matching_sequence,john,12333,opengenome,12333,True,
john_vs_opengenome,JBBPTL010000485.1:0-12302,shared_id_matching_sequence,john,12302,opengenome,12302,True,
john_vs_opengenome,JBBPTL010000486.1:0-12291,shared_id_matching_sequence,john,12291,opengenome,12291,True,
john_vs_opengenome,JBBPTL010000487.1:0-12261,only_in_john,john,12261,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000488.1:0-12244,only_in_john,john,12244,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000489.1:0-12210,shared_id_matching_sequence,john,12210,opengenome,12210,True,
john_vs_opengenome,JBBPTL010000490.1:0-12180,only_in_john,john,12180,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000491.1:0-12172,only_in_john,john,12172,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000492.1:0-12166,shared_id_matching_sequence,john,12166,opengenome,12166,True,
john_vs_opengenome,JBBPTL010000493.1:0-12161,shared_id_matching_sequence,john,12161,opengenome,12161,True,
john_vs_opengenome,JBBPTL010000494.1:0-10419,only_in_opengenome,john,,opengenome,10419,,missing from john
john_vs_opengenome,JBBPTL010000494.1:0-12148,only_in_john,john,12148,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000495.1:0-12130,only_in_john,john,12130,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000496.1:0-12128,only_in_john,john,12128,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000496.1:2055-12128,only_in_opengenome,john,,opengenome,10073,,missing from john
john_vs_opengenome,JBBPTL010000497.1:0-12122,shared_id_matching_sequence,john,12122,opengenome,12122,True,
john_vs_opengenome,JBBPTL010000498.1:0-12105,shared_id_matching_sequence,john,12105,opengenome,12105,True,
john_vs_opengenome,JBBPTL010000499.1:0-12102,only_in_john,john,12102,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000500.1:0-12091,shared_id_matching_sequence,john,12091,opengenome,12091,True,
john_vs_opengenome,JBBPTL010000501.1:0-12088,shared_id_matching_sequence,john,12088,opengenome,12088,True,
john_vs_opengenome,JBBPTL010000502.1:0-12029,only_in_john,john,12029,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000503.1:0-12018,only_in_john,john,12018,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000504.1:0-12010,shared_id_matching_sequence,john,12010,opengenome,12010,True,
john_vs_opengenome,JBBPTL010000505.1:0-12010,shared_id_matching_sequence,john,12010,opengenome,12010,True,
john_vs_opengenome,JBBPTL010000506.1:0-12008,only_in_john,john,12008,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000507.1:0-12001,shared_id_matching_sequence,john,12001,opengenome,12001,True,
john_vs_opengenome,JBBPTL010000508.1:0-11990,shared_id_matching_sequence,john,11990,opengenome,11990,True,
john_vs_opengenome,JBBPTL010000509.1:0-11984,only_in_john,john,11984,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000510.1:0-11984,only_in_john,john,11984,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000511.1:0-11984,shared_id_matching_sequence,john,11984,opengenome,11984,True,
john_vs_opengenome,JBBPTL010000512.1:0-11979,shared_id_matching_sequence,john,11979,opengenome,11979,True,
john_vs_opengenome,JBBPTL010000513.1:0-11978,shared_id_matching_sequence,john,11978,opengenome,11978,True,
john_vs_opengenome,JBBPTL010000514.1:0-11976,shared_id_matching_sequence,john,11976,opengenome,11976,True,
john_vs_opengenome,JBBPTL010000515.1:0-11962,shared_id_matching_sequence,john,11962,opengenome,11962,True,
john_vs_opengenome,JBBPTL010000516.1:0-11956,only_in_john,john,11956,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000517.1:0-11950,shared_id_matching_sequence,john,11950,opengenome,11950,True,
john_vs_opengenome,JBBPTL010000518.1:0-11947,only_in_john,john,11947,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000519.1:0-11947,only_in_john,john,11947,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000520.1:0-11925,only_in_john,john,11925,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000521.1:0-11895,only_in_john,john,11895,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000522.1:0-11870,only_in_john,john,11870,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000523.1:0-11863,shared_id_matching_sequence,john,11863,opengenome,11863,True,
john_vs_opengenome,JBBPTL010000524.1:0-11853,shared_id_matching_sequence,john,11853,opengenome,11853,True,
john_vs_opengenome,JBBPTL010000525.1:0-11852,shared_id_matching_sequence,john,11852,opengenome,11852,True,
john_vs_opengenome,JBBPTL010000526.1:0-11849,only_in_john,john,11849,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000527.1:0-11844,shared_id_matching_sequence,john,11844,opengenome,11844,True,
john_vs_opengenome,JBBPTL010000528.1:0-11829,only_in_john,john,11829,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000529.1:0-11814,only_in_john,john,11814,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000530.1:0-11812,shared_id_matching_sequence,john,11812,opengenome,11812,True,
john_vs_opengenome,JBBPTL010000531.1:0-11803,shared_id_matching_sequence,john,11803,opengenome,11803,True,
john_vs_opengenome,JBBPTL010000532.1:0-11803,shared_id_matching_sequence,john,11803,opengenome,11803,True,
john_vs_opengenome,JBBPTL010000533.1:0-11789,only_in_john,john,11789,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000534.1:0-11765,only_in_john,john,11765,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000535.1:0-11754,only_in_john,john,11754,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000536.1:0-11747,shared_id_matching_sequence,john,11747,opengenome,11747,True,
john_vs_opengenome,JBBPTL010000537.1:0-11738,only_in_john,john,11738,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000538.1:0-11723,shared_id_matching_sequence,john,11723,opengenome,11723,True,
john_vs_opengenome,JBBPTL010000539.1:0-11703,shared_id_matching_sequence,john,11703,opengenome,11703,True,
john_vs_opengenome,JBBPTL010000540.1:0-11701,shared_id_matching_sequence,john,11701,opengenome,11701,True,
john_vs_opengenome,JBBPTL010000541.1:0-11697,shared_id_matching_sequence,john,11697,opengenome,11697,True,
john_vs_opengenome,JBBPTL010000542.1:0-11696,only_in_john,john,11696,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000543.1:0-11691,only_in_john,john,11691,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000544.1:0-11690,only_in_john,john,11690,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000545.1:0-11662,shared_id_matching_sequence,john,11662,opengenome,11662,True,
john_vs_opengenome,JBBPTL010000546.1:0-11603,only_in_john,john,11603,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000547.1:0-11584,only_in_john,john,11584,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000548.1:0-11576,shared_id_matching_sequence,john,11576,opengenome,11576,True,
john_vs_opengenome,JBBPTL010000549.1:0-11574,only_in_john,john,11574,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000550.1:0-11568,shared_id_matching_sequence,john,11568,opengenome,11568,True,
john_vs_opengenome,JBBPTL010000551.1:0-11555,only_in_john,john,11555,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000552.1:0-11540,only_in_john,john,11540,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000553.1:0-11540,shared_id_matching_sequence,john,11540,opengenome,11540,True,
john_vs_opengenome,JBBPTL010000554.1:0-11536,shared_id_matching_sequence,john,11536,opengenome,11536,True,
john_vs_opengenome,JBBPTL010000555.1:0-11525,only_in_john,john,11525,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000556.1:0-11495,only_in_john,john,11495,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000557.1:0-11489,only_in_john,john,11489,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000558.1:0-11453,shared_id_matching_sequence,john,11453,opengenome,11453,True,
john_vs_opengenome,JBBPTL010000559.1:0-11448,only_in_john,john,11448,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000560.1:0-11434,only_in_john,john,11434,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000561.1:0-11429,shared_id_matching_sequence,john,11429,opengenome,11429,True,
john_vs_opengenome,JBBPTL010000562.1:0-11414,shared_id_matching_sequence,john,11414,opengenome,11414,True,
john_vs_opengenome,JBBPTL010000563.1:0-11398,only_in_john,john,11398,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000564.1:0-11394,only_in_john,john,11394,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000565.1:0-11373,shared_id_matching_sequence,john,11373,opengenome,11373,True,
john_vs_opengenome,JBBPTL010000566.1:0-11370,shared_id_matching_sequence,john,11370,opengenome,11370,True,
john_vs_opengenome,JBBPTL010000567.1:0-11363,shared_id_matching_sequence,john,11363,opengenome,11363,True,
john_vs_opengenome,JBBPTL010000568.1:0-11363,only_in_john,john,11363,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000569.1:0-11337,only_in_john,john,11337,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000570.1:0-11331,only_in_john,john,11331,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000571.1:0-11327,shared_id_matching_sequence,john,11327,opengenome,11327,True,
john_vs_opengenome,JBBPTL010000572.1:0-11321,only_in_john,john,11321,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000573.1:0-11319,shared_id_matching_sequence,john,11319,opengenome,11319,True,
john_vs_opengenome,JBBPTL010000574.1:0-11318,shared_id_matching_sequence,john,11318,opengenome,11318,True,
john_vs_opengenome,JBBPTL010000575.1:0-11307,only_in_john,john,11307,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000576.1:0-11292,only_in_john,john,11292,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000577.1:0-11291,only_in_john,john,11291,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000578.1:0-11284,shared_id_matching_sequence,john,11284,opengenome,11284,True,
john_vs_opengenome,JBBPTL010000579.1:0-11280,only_in_john,john,11280,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000580.1:0-11273,only_in_john,john,11273,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000581.1:0-11217,only_in_john,john,11217,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000582.1:0-11205,only_in_john,john,11205,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000583.1:0-11189,shared_id_matching_sequence,john,11189,opengenome,11189,True,
john_vs_opengenome,JBBPTL010000584.1:0-11178,only_in_john,john,11178,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000585.1:0-11165,only_in_john,john,11165,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000586.1:0-11160,shared_id_matching_sequence,john,11160,opengenome,11160,True,
john_vs_opengenome,JBBPTL010000587.1:0-11143,shared_id_matching_sequence,john,11143,opengenome,11143,True,
john_vs_opengenome,JBBPTL010000588.1:0-11142,only_in_john,john,11142,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000589.1:0-11141,shared_id_matching_sequence,john,11141,opengenome,11141,True,
john_vs_opengenome,JBBPTL010000590.1:0-11134,shared_id_matching_sequence,john,11134,opengenome,11134,True,
john_vs_opengenome,JBBPTL010000591.1:0-11126,only_in_john,john,11126,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000592.1:0-11115,only_in_john,john,11115,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000593.1:0-11108,only_in_john,john,11108,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000594.1:0-11079,only_in_john,john,11079,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000595.1:0-11070,shared_id_matching_sequence,john,11070,opengenome,11070,True,
john_vs_opengenome,JBBPTL010000596.1:0-11065,only_in_john,john,11065,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000597.1:0-11046,shared_id_matching_sequence,john,11046,opengenome,11046,True,
john_vs_opengenome,JBBPTL010000598.1:0-11035,shared_id_matching_sequence,john,11035,opengenome,11035,True,
john_vs_opengenome,JBBPTL010000599.1:0-11030,only_in_john,john,11030,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000600.1:0-11022,only_in_john,john,11022,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000601.1:0-11021,shared_id_matching_sequence,john,11021,opengenome,11021,True,
john_vs_opengenome,JBBPTL010000602.1:0-10990,only_in_john,john,10990,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000603.1:0-10982,only_in_john,john,10982,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000604.1:0-10967,shared_id_matching_sequence,john,10967,opengenome,10967,True,
john_vs_opengenome,JBBPTL010000605.1:0-10953,only_in_john,john,10953,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000606.1:0-10930,only_in_john,john,10930,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000607.1:0-10930,only_in_john,john,10930,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000608.1:0-10929,only_in_john,john,10929,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000609.1:0-10917,shared_id_matching_sequence,john,10917,opengenome,10917,True,
john_vs_opengenome,JBBPTL010000610.1:0-10916,only_in_john,john,10916,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000611.1:0-10916,shared_id_matching_sequence,john,10916,opengenome,10916,True,
john_vs_opengenome,JBBPTL010000612.1:0-10916,shared_id_matching_sequence,john,10916,opengenome,10916,True,
john_vs_opengenome,JBBPTL010000613.1:0-10914,shared_id_matching_sequence,john,10914,opengenome,10914,True,
john_vs_opengenome,JBBPTL010000614.1:0-10877,shared_id_matching_sequence,john,10877,opengenome,10877,True,
john_vs_opengenome,JBBPTL010000615.1:0-10873,shared_id_matching_sequence,john,10873,opengenome,10873,True,
john_vs_opengenome,JBBPTL010000616.1:0-10869,only_in_john,john,10869,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000617.1:0-10865,shared_id_matching_sequence,john,10865,opengenome,10865,True,
john_vs_opengenome,JBBPTL010000618.1:0-10859,shared_id_matching_sequence,john,10859,opengenome,10859,True,
john_vs_opengenome,JBBPTL010000619.1:0-10854,shared_id_matching_sequence,john,10854,opengenome,10854,True,
john_vs_opengenome,JBBPTL010000620.1:0-10834,shared_id_matching_sequence,john,10834,opengenome,10834,True,
john_vs_opengenome,JBBPTL010000621.1:0-10826,only_in_john,john,10826,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000622.1:0-10802,shared_id_matching_sequence,john,10802,opengenome,10802,True,
john_vs_opengenome,JBBPTL010000623.1:0-10785,shared_id_matching_sequence,john,10785,opengenome,10785,True,
john_vs_opengenome,JBBPTL010000624.1:0-10771,shared_id_matching_sequence,john,10771,opengenome,10771,True,
john_vs_opengenome,JBBPTL010000625.1:0-10754,shared_id_matching_sequence,john,10754,opengenome,10754,True,
john_vs_opengenome,JBBPTL010000626.1:0-10744,shared_id_matching_sequence,john,10744,opengenome,10744,True,
john_vs_opengenome,JBBPTL010000627.1:0-10734,only_in_john,john,10734,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000628.1:0-10727,shared_id_matching_sequence,john,10727,opengenome,10727,True,
john_vs_opengenome,JBBPTL010000629.1:0-10721,only_in_john,john,10721,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000630.1:0-10717,shared_id_matching_sequence,john,10717,opengenome,10717,True,
john_vs_opengenome,JBBPTL010000631.1:0-10714,only_in_john,john,10714,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000632.1:0-10702,shared_id_matching_sequence,john,10702,opengenome,10702,True,
john_vs_opengenome,JBBPTL010000633.1:0-10699,only_in_john,john,10699,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000634.1:0-10684,shared_id_matching_sequence,john,10684,opengenome,10684,True,
john_vs_opengenome,JBBPTL010000635.1:0-10678,only_in_john,john,10678,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000636.1:0-10671,only_in_john,john,10671,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000637.1:0-10665,only_in_john,john,10665,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000638.1:0-10665,shared_id_matching_sequence,john,10665,opengenome,10665,True,
john_vs_opengenome,JBBPTL010000639.1:0-10654,only_in_john,john,10654,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000640.1:0-10646,only_in_john,john,10646,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000641.1:0-10642,shared_id_matching_sequence,john,10642,opengenome,10642,True,
john_vs_opengenome,JBBPTL010000642.1:0-10628,shared_id_matching_sequence,john,10628,opengenome,10628,True,
john_vs_opengenome,JBBPTL010000643.1:0-10623,only_in_john,john,10623,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000644.1:0-10614,shared_id_matching_sequence,john,10614,opengenome,10614,True,
john_vs_opengenome,JBBPTL010000645.1:0-10605,shared_id_matching_sequence,john,10605,opengenome,10605,True,
john_vs_opengenome,JBBPTL010000646.1:0-10602,only_in_john,john,10602,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000647.1:0-10596,shared_id_matching_sequence,john,10596,opengenome,10596,True,
john_vs_opengenome,JBBPTL010000648.1:0-10566,only_in_john,john,10566,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000649.1:0-10565,shared_id_matching_sequence,john,10565,opengenome,10565,True,
john_vs_opengenome,JBBPTL010000650.1:0-10554,shared_id_matching_sequence,john,10554,opengenome,10554,True,
john_vs_opengenome,JBBPTL010000651.1:0-10548,shared_id_matching_sequence,john,10548,opengenome,10548,True,
john_vs_opengenome,JBBPTL010000652.1:0-10547,shared_id_matching_sequence,john,10547,opengenome,10547,True,
john_vs_opengenome,JBBPTL010000653.1:0-10544,shared_id_matching_sequence,john,10544,opengenome,10544,True,
john_vs_opengenome,JBBPTL010000654.1:0-10526,only_in_john,john,10526,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000655.1:0-10518,only_in_john,john,10518,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000656.1:0-10502,shared_id_matching_sequence,john,10502,opengenome,10502,True,
john_vs_opengenome,JBBPTL010000657.1:0-10495,only_in_john,john,10495,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000658.1:0-10492,only_in_john,john,10492,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000659.1:0-10491,only_in_john,john,10491,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000660.1:0-10480,only_in_john,john,10480,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000661.1:0-10473,only_in_john,john,10473,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000662.1:0-10470,shared_id_matching_sequence,john,10470,opengenome,10470,True,
john_vs_opengenome,JBBPTL010000663.1:0-10449,only_in_john,john,10449,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000664.1:0-10448,shared_id_matching_sequence,john,10448,opengenome,10448,True,
john_vs_opengenome,JBBPTL010000665.1:0-10446,only_in_john,john,10446,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000666.1:0-10442,shared_id_matching_sequence,john,10442,opengenome,10442,True,
john_vs_opengenome,JBBPTL010000667.1:0-10441,only_in_john,john,10441,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000668.1:0-10433,shared_id_matching_sequence,john,10433,opengenome,10433,True,
john_vs_opengenome,JBBPTL010000669.1:0-10413,only_in_john,john,10413,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000670.1:0-10400,shared_id_matching_sequence,john,10400,opengenome,10400,True,
john_vs_opengenome,JBBPTL010000671.1:0-10396,shared_id_matching_sequence,john,10396,opengenome,10396,True,
john_vs_opengenome,JBBPTL010000672.1:0-10388,shared_id_matching_sequence,john,10388,opengenome,10388,True,
john_vs_opengenome,JBBPTL010000673.1:0-10382,shared_id_matching_sequence,john,10382,opengenome,10382,True,
john_vs_opengenome,JBBPTL010000674.1:0-10379,shared_id_matching_sequence,john,10379,opengenome,10379,True,
john_vs_opengenome,JBBPTL010000675.1:0-10352,shared_id_matching_sequence,john,10352,opengenome,10352,True,
john_vs_opengenome,JBBPTL010000676.1:0-10341,only_in_john,john,10341,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000677.1:0-10329,only_in_john,john,10329,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000678.1:0-10318,shared_id_matching_sequence,john,10318,opengenome,10318,True,
john_vs_opengenome,JBBPTL010000679.1:0-10311,shared_id_matching_sequence,john,10311,opengenome,10311,True,
john_vs_opengenome,JBBPTL010000680.1:0-10281,only_in_john,john,10281,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000681.1:0-10275,shared_id_matching_sequence,john,10275,opengenome,10275,True,
john_vs_opengenome,JBBPTL010000682.1:0-10272,only_in_john,john,10272,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000683.1:0-10264,shared_id_matching_sequence,john,10264,opengenome,10264,True,
john_vs_opengenome,JBBPTL010000684.1:0-10251,shared_id_matching_sequence,john,10251,opengenome,10251,True,
john_vs_opengenome,JBBPTL010000685.1:0-10245,only_in_john,john,10245,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000686.1:0-10245,only_in_john,john,10245,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000687.1:0-10229,only_in_john,john,10229,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000688.1:0-10223,shared_id_matching_sequence,john,10223,opengenome,10223,True,
john_vs_opengenome,JBBPTL010000689.1:0-10218,shared_id_matching_sequence,john,10218,opengenome,10218,True,
john_vs_opengenome,JBBPTL010000690.1:0-10214,shared_id_matching_sequence,john,10214,opengenome,10214,True,
john_vs_opengenome,JBBPTL010000691.1:0-10209,shared_id_matching_sequence,john,10209,opengenome,10209,True,
john_vs_opengenome,JBBPTL010000692.1:0-10205,only_in_john,john,10205,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000693.1:0-10198,only_in_john,john,10198,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000694.1:0-10194,shared_id_matching_sequence,john,10194,opengenome,10194,True,
john_vs_opengenome,JBBPTL010000695.1:0-10184,only_in_john,john,10184,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000696.1:0-10180,shared_id_matching_sequence,john,10180,opengenome,10180,True,
john_vs_opengenome,JBBPTL010000697.1:0-10180,shared_id_matching_sequence,john,10180,opengenome,10180,True,
john_vs_opengenome,JBBPTL010000698.1:0-10173,shared_id_matching_sequence,john,10173,opengenome,10173,True,
john_vs_opengenome,JBBPTL010000699.1:0-10168,shared_id_matching_sequence,john,10168,opengenome,10168,True,
john_vs_opengenome,JBBPTL010000700.1:0-10150,only_in_john,john,10150,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000701.1:0-10146,shared_id_matching_sequence,john,10146,opengenome,10146,True,
john_vs_opengenome,JBBPTL010000702.1:0-10145,only_in_john,john,10145,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000703.1:0-10139,shared_id_matching_sequence,john,10139,opengenome,10139,True,
john_vs_opengenome,JBBPTL010000704.1:0-10138,shared_id_matching_sequence,john,10138,opengenome,10138,True,
john_vs_opengenome,JBBPTL010000705.1:0-10129,shared_id_matching_sequence,john,10129,opengenome,10129,True,
john_vs_opengenome,JBBPTL010000706.1:0-10117,shared_id_matching_sequence,john,10117,opengenome,10117,True,
john_vs_opengenome,JBBPTL010000707.1:0-10112,only_in_john,john,10112,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000708.1:0-10111,shared_id_matching_sequence,john,10111,opengenome,10111,True,
john_vs_opengenome,JBBPTL010000709.1:0-10105,shared_id_matching_sequence,john,10105,opengenome,10105,True,
john_vs_opengenome,JBBPTL010000710.1:0-10097,shared_id_matching_sequence,john,10097,opengenome,10097,True,
john_vs_opengenome,JBBPTL010000711.1:0-10096,shared_id_matching_sequence,john,10096,opengenome,10096,True,
john_vs_opengenome,JBBPTL010000712.1:0-10095,only_in_john,john,10095,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000713.1:0-10092,only_in_john,john,10092,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000714.1:0-10085,only_in_john,john,10085,opengenome,,,missing from opengenome
john_vs_opengenome,JBBPTL010000715.1:0-10072,only_in_john,john,10072,opengenome,,,missing from opengenome
